ID_Cuenta,Nombre,Area,Estado_Envio,Presupuesto_Solicitado
1480,Licencias - 983,Auditoría,Pendiente,86483294
1481,Pensión Obligatoria - 386,Auditoría,Pendiente,77408271
1482,Fondo Voluntario - 456,Marketing,Rechazado,210388767
1483,Fondo Voluntario - 944,Servicio al Cliente,Rechazado,182488082
1484,Pensión Obligatoria - 612,Comercial,En Revisión,105627292
1485,Inversión - 674,Operaciones,Pendiente,19413525
1486,Infraestructura - 156,Marketing,Rechazado,404676270
1487,Cesantías - 577,Recursos Humanos,Rechazado,232695117
1488,Licencias - 603,Operaciones,Rechazado,184777890
1489,Infraestructura - 777,Operaciones,En Revisión,277643428
1490,Nómina - 772,Operaciones,En Revisión,476501169
1491,Fondo Voluntario - 357,Riesgos,En Revisión,477116776
1492,Cesantías - 526,Tecnología,Pendiente,439181331
1493,Fondo Voluntario - 981,Tecnología,En Revisión,320142787
1494,Fondo Voluntario - 308,Marketing,Pendiente,17404211
1495,Inversión - 115,Marketing,Pendiente,77240532
1496,Licencias - 350,Riesgos,Enviado,119743633
1497,Pensión Obligatoria - 549,Marketing,Rechazado,70508072
1498,Infraestructura - 256,Riesgos,En Revisión,377617200
1499,Inversión - 698,Recursos Humanos,Pendiente,428688590
1500,Cesantías - 679,Finanzas,Rechazado,219271576
1501,Infraestructura - 566,Riesgos,Enviado,261929015
1502,Infraestructura - 426,Riesgos,Pendiente,404233549
1503,Inversión - 851,Auditoría,Rechazado,140762157
1504,Infraestructura - 350,Operaciones,Rechazado,196066974
1505,Pensión Obligatoria - 843,Servicio al Cliente,En Revisión,111937286
1506,Infraestructura - 670,Recursos Humanos,En Revisión,452128977
1507,Fondo Voluntario - 820,Comercial,Pendiente,269140724
1508,Licencias - 452,Servicio al Cliente,En Revisión,92837746
1509,Pensión Obligatoria - 743,Operaciones,Pendiente,238759884
1510,Infraestructura - 413,Legal,Enviado,416259074
1511,Inversión - 842,Recursos Humanos,Pendiente,148597782
1512,Licencias - 289,Operaciones,Pendiente,91228004
1513,Licencias - 651,Servicio al Cliente,Enviado,410369071
1514,Inversión - 636,Recursos Humanos,Enviado,39158200
1515,Fondo Voluntario - 796,Recursos Humanos,Pendiente,296400074
1516,Inversión - 230,Servicio al Cliente,Enviado,55108780
1517,Licencias - 840,Tecnología,En Revisión,311620086
1518,Nómina - 315,Riesgos,Pendiente,204452435
1519,Fondo Voluntario - 913,Tecnología,En Revisión,182458776
1520,Cesantías - 339,Finanzas,Rechazado,152468917
1521,Infraestructura - 439,Auditoría,Pendiente,329982147
1522,Licencias - 754,Comercial,Enviado,349942482
1523,Nómina - 484,Recursos Humanos,Pendiente,314825266
1524,Pensión Obligatoria - 760,Tecnología,Enviado,484110049
1525,Licencias - 534,Auditoría,Rechazado,459234561
1526,Cesantías - 269,Tecnología,En Revisión,210200090
1527,Licencias - 339,Comercial,Pendiente,176036036
1528,Nómina - 333,Finanzas,Enviado,413060773
1529,Infraestructura - 607,Legal,En Revisión,97346881
1530,Inversión - 450,Riesgos,En Revisión,99512160
1531,Pensión Obligatoria - 161,Legal,Rechazado,21321564
1532,Pensión Obligatoria - 320,Marketing,Enviado,31880122
1533,Inversión - 490,Comercial,En Revisión,452914467
1534,Pensión Obligatoria - 924,Recursos Humanos,Pendiente,181801836
1535,Infraestructura - 111,Legal,Enviado,364397049
1536,Inversión - 318,Marketing,Rechazado,289722295
1537,Inversión - 521,Comercial,Enviado,83646047
1538,Infraestructura - 812,Legal,En Revisión,312366109
1539,Licencias - 240,Auditoría,En Revisión,428187678
1540,Infraestructura - 268,Auditoría,Enviado,78819528
1541,Fondo Voluntario - 960,Recursos Humanos,Pendiente,376963054
1542,Infraestructura - 836,Legal,En Revisión,342756936
1543,Cesantías - 842,Marketing,Enviado,184086449
1544,Cesantías - 696,Finanzas,Enviado,293781038
1545,Inversión - 278,Recursos Humanos,Pendiente,288548281
1546,Infraestructura - 528,Comercial,Enviado,473405835
1547,Nómina - 288,Recursos Humanos,Rechazado,203613369
1548,Nómina - 462,Finanzas,Pendiente,271083504
1549,Nómina - 227,Comercial,Enviado,51117857
1550,Pensión Obligatoria - 606,Marketing,Rechazado,451984179
1551,Infraestructura - 531,Comercial,Enviado,226980120
1552,Infraestructura - 381,Recursos Humanos,Enviado,246238366
1553,Pensión Obligatoria - 130,Legal,En Revisión,88513687
1554,Nómina - 452,Auditoría,En Revisión,223256423
1555,Inversión - 285,Operaciones,Pendiente,88461087
1556,Fondo Voluntario - 542,Auditoría,Pendiente,206220382
1557,Cesantías - 974,Servicio al Cliente,Rechazado,258644559
1558,Fondo Voluntario - 970,Operaciones,En Revisión,359866242
1559,Inversión - 617,Tecnología,En Revisión,174196008
1560,Licencias - 435,Operaciones,Enviado,165023309
1561,Infraestructura - 529,Riesgos,Rechazado,133972855
1562,Cesantías - 269,Riesgos,En Revisión,414029178
1563,Cesantías - 345,Operaciones,Pendiente,225921083
1564,Pensión Obligatoria - 372,Marketing,Pendiente,67764814
1565,Nómina - 615,Marketing,Pendiente,302035300
1566,Fondo Voluntario - 110,Finanzas,Rechazado,391936822
1567,Infraestructura - 980,Auditoría,Enviado,401737877
1568,Pensión Obligatoria - 885,Marketing,Enviado,284505625
1569,Pensión Obligatoria - 567,Recursos Humanos,Rechazado,159899800
1570,Licencias - 383,Auditoría,Pendiente,224231562
1571,Nómina - 416,Auditoría,Enviado,374696708
1572,Inversión - 676,Comercial,Enviado,182281371
1573,Licencias - 984,Marketing,Rechazado,287359241
1574,Cesantías - 523,Finanzas,Enviado,100558643
1575,Nómina - 807,Recursos Humanos,Pendiente,270438371
1576,Pensión Obligatoria - 377,Tecnología,Rechazado,448075095
1577,Infraestructura - 254,Recursos Humanos,En Revisión,289310423
1578,Cesantías - 630,Legal,Rechazado,417749440
1579,Inversión - 890,Legal,Enviado,234586117
1580,Infraestructura - 381,Comercial,En Revisión,115336049
1581,Cesantías - 487,Servicio al Cliente,Pendiente,278096954
1582,Nómina - 936,Auditoría,En Revisión,161678679
1583,Licencias - 329,Auditoría,Rechazado,443661276
1584,Pensión Obligatoria - 269,Operaciones,Rechazado,208748447
1585,Cesantías - 587,Finanzas,Enviado,317847878
1586,Licencias - 147,Recursos Humanos,Rechazado,392147272
1587,Cesantías - 942,Operaciones,En Revisión,460004017
1588,Inversión - 974,Comercial,Enviado,323176877
1589,Inversión - 302,Finanzas,En Revisión,363135525
1590,Cesantías - 764,Recursos Humanos,En Revisión,466710410
1591,Licencias - 285,Finanzas,Rechazado,406629041
1592,Pensión Obligatoria - 843,Riesgos,Enviado,320166053
1593,Nómina - 434,Tecnología,Enviado,437532710
1594,Nómina - 134,Recursos Humanos,En Revisión,356195154
1595,Inversión - 826,Legal,Enviado,68558024
1596,Cesantías - 628,Comercial,Pendiente,85386013
1597,Licencias - 186,Legal,En Revisión,479660218
1598,Pensión Obligatoria - 949,Finanzas,Enviado,400629070
1599,Fondo Voluntario - 989,Riesgos,Enviado,398932824
1600,Fondo Voluntario - 753,Comercial,Enviado,163619707
1601,Infraestructura - 458,Comercial,Pendiente,386189085
1602,Pensión Obligatoria - 832,Finanzas,Enviado,340380284
1603,Fondo Voluntario - 711,Finanzas,Enviado,184659963
1604,Nómina - 686,Comercial,En Revisión,148983971
1605,Infraestructura - 846,Legal,Rechazado,303385379
1606,Cesantías - 839,Tecnología,En Revisión,444392025
1607,Pensión Obligatoria - 988,Marketing,Enviado,380659518
1608,Licencias - 933,Comercial,En Revisión,400532636
1609,Fondo Voluntario - 572,Tecnología,Rechazado,437072757
1610,Pensión Obligatoria - 218,Servicio al Cliente,En Revisión,25835673
1611,Inversión - 319,Legal,Enviado,472941443
1612,Licencias - 166,Tecnología,En Revisión,395681420
1613,Nómina - 674,Finanzas,En Revisión,320594354
1614,Fondo Voluntario - 327,Riesgos,En Revisión,412401981
1615,Infraestructura - 942,Legal,En Revisión,417348405
1616,Pensión Obligatoria - 802,Servicio al Cliente,Rechazado,139869242
1617,Pensión Obligatoria - 105,Riesgos,En Revisión,496512776
1618,Pensión Obligatoria - 720,Auditoría,En Revisión,328140665
1619,Cesantías - 675,Auditoría,Pendiente,53249584
1620,Nómina - 264,Tecnología,En Revisión,149826654
1621,Infraestructura - 302,Operaciones,Rechazado,8482731
1622,Licencias - 579,Legal,Pendiente,171998678
1623,Fondo Voluntario - 850,Finanzas,En Revisión,312717272
1624,Pensión Obligatoria - 542,Tecnología,Enviado,218681555
1625,Inversión - 753,Auditoría,Pendiente,267613883
1626,Nómina - 507,Riesgos,Enviado,21286067
1627,Licencias - 149,Servicio al Cliente,En Revisión,189519018
1628,Cesantías - 496,Tecnología,Rechazado,456852729
1629,Licencias - 487,Riesgos,En Revisión,259873733
1630,Nómina - 335,Legal,Enviado,424361760
1631,Nómina - 544,Servicio al Cliente,Pendiente,43512576
1632,Cesantías - 254,Finanzas,Pendiente,50482800
1633,Infraestructura - 865,Riesgos,En Revisión,433743691
1634,Inversión - 387,Marketing,Enviado,430534549
1635,Inversión - 817,Servicio al Cliente,Rechazado,201207839
1636,Licencias - 655,Tecnología,Rechazado,12939887
1637,Cesantías - 808,Operaciones,Rechazado,403016353
1638,Licencias - 136,Servicio al Cliente,Pendiente,426388940
1639,Licencias - 247,Operaciones,Enviado,494080763
1640,Fondo Voluntario - 724,Tecnología,Rechazado,296898872
1641,Cesantías - 340,Servicio al Cliente,Enviado,304632328
1642,Fondo Voluntario - 518,Legal,Enviado,447147892
1643,Licencias - 272,Riesgos,Enviado,413747373
1644,Cesantías - 504,Auditoría,En Revisión,125787537
1645,Pensión Obligatoria - 233,Auditoría,Rechazado,34792559
1646,Fondo Voluntario - 257,Finanzas,En Revisión,107672124
1647,Inversión - 829,Tecnología,Enviado,387092125
1648,Nómina - 330,Riesgos,Pendiente,201037278
1649,Fondo Voluntario - 912,Operaciones,Enviado,230273592
1650,Licencias - 293,Finanzas,En Revisión,479087000
1651,Fondo Voluntario - 123,Recursos Humanos,Pendiente,483106186
1652,Nómina - 165,Operaciones,Enviado,359952799
1653,Inversión - 853,Finanzas,En Revisión,374204208
1654,Fondo Voluntario - 518,Riesgos,Rechazado,278976026
1655,Pensión Obligatoria - 958,Tecnología,Pendiente,367609185
1656,Licencias - 894,Operaciones,Rechazado,369833360
1657,Cesantías - 847,Auditoría,Pendiente,148654452
1658,Cesantías - 338,Finanzas,Enviado,480292311
1659,Infraestructura - 915,Auditoría,Pendiente,417905222
1660,Fondo Voluntario - 469,Tecnología,En Revisión,284474351
1661,Nómina - 812,Operaciones,Enviado,470671466
1662,Nómina - 389,Operaciones,Rechazado,235349417
1663,Nómina - 949,Finanzas,Pendiente,461324321
1664,Infraestructura - 580,Comercial,Enviado,296475558
1665,Licencias - 700,Tecnología,Rechazado,446462775
1666,Pensión Obligatoria - 393,Comercial,Pendiente,453351802
1667,Pensión Obligatoria - 890,Servicio al Cliente,Pendiente,43568997
1668,Fondo Voluntario - 831,Operaciones,En Revisión,299751986
1669,Nómina - 662,Auditoría,En Revisión,477871175
1670,Inversión - 331,Legal,Rechazado,54017399
1671,Licencias - 742,Comercial,Rechazado,409295115
1672,Nómina - 546,Operaciones,En Revisión,441478697
1673,Licencias - 400,Recursos Humanos,En Revisión,376581373
1674,Licencias - 435,Comercial,En Revisión,391966947
1675,Infraestructura - 556,Comercial,Pendiente,424356521
1676,Cesantías - 746,Marketing,Rechazado,302227707
1677,Inversión - 719,Servicio al Cliente,Pendiente,337420888
1678,Nómina - 310,Riesgos,Rechazado,335605924
1679,Cesantías - 549,Riesgos,Rechazado,78336392
1680,Nómina - 262,Marketing,Rechazado,238373088
1681,Pensión Obligatoria - 565,Servicio al Cliente,En Revisión,26452777
1682,Cesantías - 528,Auditoría,En Revisión,483480547
1683,Cesantías - 756,Riesgos,Enviado,329249167
1684,Cesantías - 639,Recursos Humanos,Rechazado,319673388
1685,Nómina - 464,Finanzas,En Revisión,171524337
1686,Nómina - 339,Recursos Humanos,En Revisión,48838794
1687,Nómina - 765,Riesgos,Enviado,32303633
1688,Pensión Obligatoria - 733,Riesgos,En Revisión,438880525
1689,Cesantías - 268,Recursos Humanos,En Revisión,108000635
1690,Pensión Obligatoria - 680,Auditoría,Rechazado,409840235
1691,Licencias - 373,Servicio al Cliente,Rechazado,236061364
1692,Infraestructura - 419,Operaciones,En Revisión,101208565
1693,Fondo Voluntario - 237,Legal,Rechazado,415646758
1694,Inversión - 848,Tecnología,Enviado,421144146
1695,Inversión - 158,Recursos Humanos,En Revisión,196594432
1696,Licencias - 616,Riesgos,Enviado,379771100
1697,Fondo Voluntario - 481,Auditoría,Rechazado,66399226
1698,Inversión - 561,Tecnología,Pendiente,65738676
1699,Nómina - 948,Tecnología,Enviado,405244348
1700,Nómina - 701,Recursos Humanos,Enviado,224274385
1701,Nómina - 707,Tecnología,En Revisión,451384605
1702,Inversión - 351,Tecnología,Enviado,18510667
1703,Nómina - 972,Auditoría,Pendiente,156223368
1704,Cesantías - 442,Tecnología,Rechazado,84362864
1705,Pensión Obligatoria - 258,Marketing,Pendiente,35523511
1706,Pensión Obligatoria - 804,Operaciones,Pendiente,187457777
1707,Fondo Voluntario - 263,Auditoría,En Revisión,188206232
1708,Pensión Obligatoria - 136,Recursos Humanos,Pendiente,446248500
1709,Infraestructura - 997,Comercial,Rechazado,222069255
1710,Infraestructura - 581,Auditoría,En Revisión,95964225
1711,Nómina - 407,Marketing,En Revisión,384997180
1712,Nómina - 852,Legal,En Revisión,136635392
1713,Cesantías - 234,Comercial,Rechazado,347811506
1714,Licencias - 531,Auditoría,Pendiente,78082469
1715,Cesantías - 453,Operaciones,En Revisión,58303425
1716,Inversión - 990,Recursos Humanos,Pendiente,396531529
1717,Licencias - 592,Riesgos,Rechazado,82721719
1718,Fondo Voluntario - 945,Comercial,Enviado,324689401
1719,Nómina - 864,Riesgos,Enviado,120428722
1720,Fondo Voluntario - 744,Finanzas,Pendiente,419327748
1721,Cesantías - 854,Riesgos,Enviado,261408331
1722,Inversión - 595,Operaciones,Enviado,294205119
1723,Licencias - 658,Operaciones,Enviado,244172496
1724,Licencias - 126,Riesgos,Pendiente,46248658
1725,Inversión - 526,Riesgos,En Revisión,435935290
1726,Infraestructura - 322,Riesgos,En Revisión,5680313
1727,Nómina - 953,Operaciones,Enviado,110592847
1728,Pensión Obligatoria - 998,Comercial,Rechazado,67344344
1729,Cesantías - 417,Legal,Enviado,312699423
1730,Pensión Obligatoria - 789,Servicio al Cliente,Rechazado,45564565
1731,Nómina - 546,Finanzas,Enviado,218670632
1732,Inversión - 150,Riesgos,Rechazado,136359650
1733,Licencias - 381,Riesgos,Enviado,484778980
1734,Nómina - 622,Finanzas,En Revisión,161221251
1735,Nómina - 491,Recursos Humanos,En Revisión,178809717
1736,Infraestructura - 603,Legal,Enviado,265760319
1737,Cesantías - 446,Comercial,Enviado,130933729
1738,Infraestructura - 819,Marketing,Enviado,423847177
1739,Licencias - 317,Tecnología,Enviado,379701174
1740,Inversión - 205,Riesgos,Pendiente,160350954
1741,Inversión - 994,Riesgos,Pendiente,91447405
1742,Cesantías - 179,Finanzas,Pendiente,123462093
1743,Licencias - 567,Servicio al Cliente,En Revisión,68852171
1744,Infraestructura - 143,Tecnología,Rechazado,416484753
1745,Nómina - 799,Auditoría,Enviado,247728082
1746,Pensión Obligatoria - 580,Marketing,En Revisión,422417404
1747,Fondo Voluntario - 414,Riesgos,Enviado,367891190
1748,Cesantías - 168,Servicio al Cliente,Pendiente,210005840
1749,Licencias - 326,Auditoría,Rechazado,426118817
1750,Cesantías - 458,Comercial,Pendiente,285892865
1751,Nómina - 238,Recursos Humanos,En Revisión,346423484
1752,Infraestructura - 222,Operaciones,En Revisión,189920398
1753,Licencias - 740,Servicio al Cliente,En Revisión,398265803
1754,Inversión - 870,Operaciones,En Revisión,460435882
1755,Infraestructura - 773,Servicio al Cliente,Pendiente,295415942
1756,Fondo Voluntario - 617,Comercial,Enviado,6558093
1757,Pensión Obligatoria - 101,Servicio al Cliente,Enviado,279858719
1758,Nómina - 374,Operaciones,En Revisión,407410264
1759,Pensión Obligatoria - 643,Operaciones,Enviado,336817090
1760,Licencias - 386,Servicio al Cliente,En Revisión,452154217
1761,Cesantías - 387,Comercial,En Revisión,29206918
1762,Licencias - 153,Operaciones,Rechazado,463292554
1763,Cesantías - 267,Auditoría,Enviado,312325237
1764,Pensión Obligatoria - 520,Operaciones,En Revisión,52584443
1765,Inversión - 132,Tecnología,Pendiente,479857071
1766,Licencias - 339,Marketing,Enviado,461619209
1767,Licencias - 246,Finanzas,En Revisión,171933305
1768,Nómina - 622,Marketing,Pendiente,437726091
1769,Fondo Voluntario - 753,Recursos Humanos,Enviado,39826744
1770,Infraestructura - 718,Recursos Humanos,Pendiente,70338817
1771,Pensión Obligatoria - 299,Operaciones,Pendiente,290521980
1772,Pensión Obligatoria - 924,Legal,Pendiente,466890685
1773,Pensión Obligatoria - 865,Recursos Humanos,Pendiente,353284404
1774,Inversión - 298,Auditoría,Pendiente,141963761
1775,Pensión Obligatoria - 218,Auditoría,Pendiente,370535035
1776,Pensión Obligatoria - 442,Servicio al Cliente,Enviado,25925345
1777,Inversión - 418,Finanzas,Pendiente,371015747
1778,Pensión Obligatoria - 718,Riesgos,En Revisión,416030747
1779,Licencias - 169,Finanzas,Enviado,311083094
1780,Fondo Voluntario - 171,Marketing,Rechazado,498302580
1781,Nómina - 629,Recursos Humanos,Rechazado,407553113
1782,Infraestructura - 475,Legal,Rechazado,113454904
1783,Pensión Obligatoria - 112,Finanzas,En Revisión,61770498
1784,Cesantías - 191,Servicio al Cliente,Enviado,80201538
1785,Fondo Voluntario - 542,Auditoría,Pendiente,182291249
1786,Infraestructura - 580,Comercial,Pendiente,177171833
1787,Infraestructura - 681,Tecnología,Rechazado,436137360
1788,Inversión - 552,Auditoría,Rechazado,482566001
1789,Cesantías - 250,Marketing,Enviado,427426816
1790,Cesantías - 621,Finanzas,En Revisión,360065394
1791,Nómina - 976,Marketing,Rechazado,273325679
1792,Nómina - 191,Marketing,Rechazado,19368338
1793,Inversión - 148,Finanzas,Enviado,165690522
1794,Pensión Obligatoria - 695,Servicio al Cliente,Rechazado,92706066
1795,Cesantías - 491,Marketing,Rechazado,45928012
1796,Licencias - 947,Recursos Humanos,Enviado,419926493
1797,Cesantías - 209,Tecnología,Rechazado,231363817
1798,Infraestructura - 137,Comercial,Enviado,498174590
1799,Inversión - 443,Comercial,En Revisión,167289634
1800,Infraestructura - 169,Tecnología,Enviado,352298791
1801,Inversión - 247,Servicio al Cliente,Rechazado,429925345
1802,Cesantías - 269,Operaciones,Enviado,499762869
